site_no,year_month,water_year,year,month,mean_discharge_cfs,sum_daily_mean_cfs,n_days,n_missing_values,HUCID,basin_group_id,role,boundary_status
13310199,2020-09-01,2020,2020,9,1311.0,39330.0,30,0,17060206,17060206,out,external
13310199,2020-10-01,2021,2020,10,1257.741935483871,38990.0,31,0,17060206,17060206,out,external
13310199,2020-11-01,2021,2020,11,1121.4666666666667,33644.0,30,0,17060206,17060206,out,external
13310199,2020-12-01,2021,2020,12,1046.1612903225807,32431.0,31,0,17060206,17060206,out,external
13310199,2021-01-01,2021,2021,1,1076.516129032258,33372.0,31,0,17060206,17060206,out,external
13310199,2021-02-01,2021,2021,2,906.0357142857144,25369.0,28,0,17060206,17060206,out,external
13310199,2021-03-01,2021,2021,3,1073.0967741935483,33266.0,31,0,17060206,17060206,out,external
13310199,2021-04-01,2021,2021,4,2336.6666666666665,70100.0,30,0,17060206,17060206,out,external
13310199,2021-05-01,2021,2021,5,5854.83870967742,181500.0,31,0,17060206,17060206,out,external
13310199,2021-06-01,2021,2021,6,3941.0,118230.0,30,0,17060206,17060206,out,external
13310199,2021-07-01,2021,2021,7,1304.516129032258,40440.0,31,0,17060206,17060206,out,external
13310199,2021-08-01,2021,2021,8,962.032258064516,29823.0,31,0,17060206,17060206,out,external
13310199,2021-09-01,2021,2021,9,813.8666666666667,24416.0,30,0,17060206,17060206,out,external
13310199,2021-10-01,2022,2021,10,896.5806451612904,27794.0,31,0,17060206,17060206,out,external
13310199,2021-11-01,2022,2021,11,1014.4333333333332,30433.0,30,0,17060206,17060206,out,external
13310199,2021-12-01,2022,2021,12,842.8709677419355,26129.0,31,0,17060206,17060206,out,external
13310199,2022-01-01,2022,2022,1,811.8387096774194,25167.0,31,0,17060206,17060206,out,external
13310199,2022-02-01,2022,2022,2,876.4285714285714,24540.0,28,0,17060206,17060206,out,external
13310199,2022-03-01,2022,2022,3,1348.548387096774,41805.0,31,0,17060206,17060206,out,external
13310199,2022-04-01,2022,2022,4,1855.0,55650.0,30,0,17060206,17060206,out,external
13310199,2022-05-01,2022,2022,5,7493.225806451613,232290.0,31,0,17060206,17060206,out,external
13310199,2022-06-01,2022,2022,6,11772.0,353160.0,30,0,17060206,17060206,out,external
13310199,2022-07-01,2022,2022,7,3255.483870967742,100920.0,31,0,17060206,17060206,out,external
13310199,2022-08-01,2022,2022,8,1533.225806451613,47530.0,31,0,17060206,17060206,out,external
13310199,2022-09-01,2022,2022,9,1166.0,34980.0,30,0,17060206,17060206,out,external
13310199,2022-10-01,2023,2022,10,1058.7096774193549,32820.0,31,0,17060206,17060206,out,external
13310199,2022-11-01,2023,2022,11,925.0666666666668,27752.0,30,0,17060206,17060206,out,external
13310199,2022-12-01,2023,2022,12,958.8709677419356,29725.0,31,0,17060206,17060206,out,external
13310199,2023-01-01,2023,2023,1,864.0645161290323,26786.0,31,0,17060206,17060206,out,external
13310199,2023-02-01,2023,2023,2,893.8571428571429,25028.0,28,0,17060206,17060206,out,external
13310199,2023-03-01,2023,2023,3,870.8387096774194,26996.0,31,0,17060206,17060206,out,external
13310199,2023-04-01,2023,2023,4,2274.5666666666666,68237.0,30,0,17060206,17060206,out,external
13310199,2023-05-01,2023,2023,5,13670.32258064516,423780.0,31,0,17060206,17060206,out,external
13310199,2023-06-01,2023,2023,6,8065.666666666667,241970.0,30,0,17060206,17060206,out,external
13310199,2023-07-01,2023,2023,7,2711.935483870968,84070.0,31,0,17060206,17060206,out,external
13310199,2023-08-01,2023,2023,8,1692.9032258064517,52480.0,31,0,17060206,17060206,out,external
13310199,2023-09-01,2023,2023,9,1397.6666666666667,41930.0,30,0,17060206,17060206,out,external
13310199,2023-10-01,2024,2023,10,1210.0,37510.0,31,0,17060206,17060206,out,external
13310199,2023-11-01,2024,2023,11,1309.4333333333334,39283.0,30,0,17060206,17060206,out,external
13310199,2023-12-01,2024,2023,12,1032.8387096774193,32018.0,31,0,17060206,17060206,out,external
13310199,2024-01-01,2024,2024,1,1049.967741935484,32549.0,31,0,17060206,17060206,out,external
13310199,2024-02-01,2024,2024,2,914.9655172413792,26534.0,29,0,17060206,17060206,out,external
13310199,2024-03-01,2024,2024,3,1292.2903225806451,40061.0,31,0,17060206,17060206,out,external
13310199,2024-04-01,2024,2024,4,4231.0,126930.0,30,0,17060206,17060206,out,external
13310199,2024-05-01,2024,2024,5,7207.419354838709,223430.0,31,0,17060206,17060206,out,external
13310199,2024-06-01,2024,2024,6,6422.333333333333,192670.0,30,0,17060206,17060206,out,external
13310199,2024-07-01,2024,2024,7,1883.548387096774,58390.0,31,0,17060206,17060206,out,external
13310199,2024-08-01,2024,2024,8,1185.8064516129032,36760.0,31,0,17060206,17060206,out,external
13310199,2024-09-01,2024,2024,9,1016.2666666666668,30488.0,30,0,17060206,17060206,out,external
13310199,2024-10-01,2025,2024,10,940.3548387096774,29151.0,31,0,17060206,17060206,out,external
13310199,2024-11-01,2025,2024,11,944.6666666666666,28340.0,30,0,17060206,17060206,out,external
13310199,2024-12-01,2025,2024,12,884.3225806451613,27414.0,31,0,17060206,17060206,out,external
13310199,2025-01-01,2025,2025,1,788.5806451612904,24446.0,31,0,17060206,17060206,out,external
13310199,2025-02-01,2025,2025,2,1036.392857142857,29019.0,28,0,17060206,17060206,out,external
13310199,2025-03-01,2025,2025,3,1313.6774193548388,40724.0,31,0,17060206,17060206,out,external
13310199,2025-04-01,2025,2025,4,3764.6666666666665,112940.0,30,0,17060206,17060206,out,external
13310199,2025-05-01,2025,2025,5,9570.967741935485,296700.0,31,0,17060206,17060206,out,external
13310199,2025-06-01,2025,2025,6,5386.333333333333,161590.0,30,0,17060206,17060206,out,external
13310199,2025-07-01,2025,2025,7,1761.9354838709678,54620.0,31,0,17060206,17060206,out,external
13310199,2025-08-01,2025,2025,8,1127.483870967742,34952.0,31,0,17060206,17060206,out,external
13310199,2025-09-01,2025,2025,9,960.8333333333334,28825.0,30,0,17060206,17060206,out,external
13310199,2025-10-01,2026,2025,10,1063.451612903226,32967.0,31,0,17060206,17060206,out,external
13310199,2025-11-01,2026,2025,11,1245.2666666666669,37358.0,30,0,17060206,17060206,out,external
13310199,2025-12-01,2026,2025,12,1475.967741935484,45755.0,31,0,17060206,17060206,out,external
13316500,2000-01-01,2000,2000,1,247.67741935483872,7678.0,31,0,17060210,17060210,out,external
13316500,2000-02-01,2000,2000,2,387.44827586206895,11236.0,29,0,17060210,17060210,out,external
13316500,2000-03-01,2000,2000,3,704.3870967741935,21836.0,31,0,17060210,17060210,out,external
13316500,2000-04-01,2000,2000,4,1616.9666666666667,48509.0,30,0,17060210,17060210,out,external
13316500,2000-05-01,2000,2000,5,2221.6129032258063,68870.0,31,0,17060210,17060210,out,external
13316500,2000-06-01,2000,2000,6,1306.4666666666667,39194.0,30,0,17060210,17060210,out,external
13316500,2000-07-01,2000,2000,7,328.93548387096774,10197.0,31,0,17060210,17060210,out,external
13316500,2000-08-01,2000,2000,8,168.93548387096774,5237.0,31,0,17060210,17060210,out,external
13316500,2000-09-01,2000,2000,9,217.7,6531.0,30,0,17060210,17060210,out,external
13316500,2000-10-01,2001,2000,10,237.51612903225808,7363.0,31,0,17060210,17060210,out,external
13316500,2000-11-01,2001,2000,11,211.03333333333333,6331.0,30,0,17060210,17060210,out,external
13316500,2000-12-01,2001,2000,12,183.6129032258065,5692.0,31,0,17060210,17060210,out,external
13316500,2001-01-01,2001,2001,1,166.5483870967742,5163.0,31,0,17060210,17060210,out,external
13316500,2001-02-01,2001,2001,2,165.71428571428572,4640.0,28,0,17060210,17060210,out,external
13316500,2001-03-01,2001,2001,3,374.9032258064516,11622.0,31,0,17060210,17060210,out,external
13316500,2001-04-01,2001,2001,4,543.1333333333333,16294.0,30,0,17060210,17060210,out,external
13316500,2001-05-01,2001,2001,5,1483.0967741935483,45976.0,31,0,17060210,17060210,out,external
13316500,2001-06-01,2001,2001,6,551.5666666666667,16547.0,30,0,17060210,17060210,out,external
13316500,2001-07-01,2001,2001,7,243.48387096774192,7548.0,31,0,17060210,17060210,out,external
13316500,2001-08-01,2001,2001,8,146.25806451612902,4534.0,31,0,17060210,17060210,out,external
13316500,2001-09-01,2001,2001,9,126.46666666666668,3794.0,30,0,17060210,17060210,out,external
13316500,2001-10-01,2002,2001,10,147.93548387096774,4586.0,31,0,17060210,17060210,out,external
13316500,2001-11-01,2002,2001,11,209.4,6282.0,30,0,17060210,17060210,out,external
13316500,2001-12-01,2002,2001,12,193.58064516129036,6001.0,31,0,17060210,17060210,out,external
13316500,2002-01-01,2002,2002,1,209.70967741935485,6501.0,31,0,17060210,17060210,out,external
13316500,2002-02-01,2002,2002,2,203.92857142857144,5710.0,28,0,17060210,17060210,out,external
13316500,2002-03-01,2002,2002,3,358.48387096774195,11113.0,31,0,17060210,17060210,out,external
13316500,2002-04-01,2002,2002,4,1496.0,44880.0,30,0,17060210,17060210,out,external
13316500,2002-05-01,2002,2002,5,1923.774193548387,59637.0,31,0,17060210,17060210,out,external
13316500,2002-06-01,2002,2002,6,1971.6666666666667,59150.0,30,0,17060210,17060210,out,external
13316500,2002-07-01,2002,2002,7,431.5161290322581,13377.0,31,0,17060210,17060210,out,external
13316500,2002-08-01,2002,2002,8,203.2258064516129,6300.0,31,0,17060210,17060210,out,external
13316500,2002-09-01,2002,2002,9,168.53333333333333,5056.0,30,0,17060210,17060210,out,external
13316500,2002-10-01,2003,2002,10,144.38709677419354,4476.0,31,0,17060210,17060210,out,external
13316500,2002-11-01,2003,2002,11,163.66666666666666,4910.0,30,0,17060210,17060210,out,external
13316500,2002-12-01,2003,2002,12,237.7741935483871,7371.0,31,0,17060210,17060210,out,external
13316500,2003-01-01,2003,2003,1,433.3225806451613,13433.0,31,0,17060210,17060210,out,external
13316500,2003-02-01,2003,2003,2,443.4285714285714,12416.0,28,0,17060210,17060210,out,external
13316500,2003-03-01,2003,2003,3,826.8387096774194,25632.0,31,0,17060210,17060210,out,external
13316500,2003-04-01,2003,2003,4,1189.0333333333333,35671.0,30,0,17060210,17060210,out,external
13316500,2003-05-01,2003,2003,5,2304.1935483870966,71430.0,31,0,17060210,17060210,out,external
13316500,2003-06-01,2003,2003,6,2686.4666666666667,80594.0,30,0,17060210,17060210,out,external
13316500,2003-07-01,2003,2003,7,431.1935483870968,13367.0,31,0,17060210,17060210,out,external
13316500,2003-08-01,2003,2003,8,215.2258064516129,6672.0,31,0,17060210,17060210,out,external
13316500,2003-09-01,2003,2003,9,178.4,5352.0,30,0,17060210,17060210,out,external
13316500,2003-10-01,2004,2003,10,145.25806451612902,4503.0,31,0,17060210,17060210,out,external
13316500,2003-11-01,2004,2003,11,153.76666666666668,4613.0,30,0,17060210,17060210,out,external
13316500,2003-12-01,2004,2003,12,208.6129032258065,6467.0,31,0,17060210,17060210,out,external
13316500,2004-01-01,2004,2004,1,162.5483870967742,5039.0,31,0,17060210,17060210,out,external
13316500,2004-02-01,2004,2004,2,217.8275862068965,6317.0,29,0,17060210,17060210,out,external
13316500,2004-03-01,2004,2004,3,655.9354838709677,20334.0,31,0,17060210,17060210,out,external
13316500,2004-04-01,2004,2004,4,1118.3333333333333,33550.0,30,0,17060210,17060210,out,external
13316500,2004-05-01,2004,2004,5,1975.1612903225807,61230.0,31,0,17060210,17060210,out,external
13316500,2004-06-01,2004,2004,6,1613.8666666666666,48416.0,30,0,17060210,17060210,out,external
13316500,2004-07-01,2004,2004,7,410.96774193548384,12740.0,31,0,17060210,17060210,out,external
13316500,2004-08-01,2004,2004,8,248.83870967741936,7714.0,31,0,17060210,17060210,out,external
13316500,2004-09-01,2004,2004,9,292.93333333333334,8788.0,30,0,17060210,17060210,out,external
13316500,2004-10-01,2005,2004,10,228.9032258064516,7096.0,31,0,17060210,17060210,out,external
13316500,2004-11-01,2005,2004,11,227.33333333333331,6820.0,30,0,17060210,17060210,out,external
13316500,2004-12-01,2005,2004,12,260.2903225806452,8069.0,31,0,17060210,17060210,out,external
13316500,2005-01-01,2005,2005,1,207.51612903225808,6433.0,31,0,17060210,17060210,out,external
13316500,2005-02-01,2005,2005,2,189.89285714285717,5317.0,28,0,17060210,17060210,out,external
13316500,2005-03-01,2005,2005,3,548.2903225806451,16997.0,31,0,17060210,17060210,out,external
13316500,2005-04-01,2005,2005,4,986.1,29583.0,30,0,17060210,17060210,out,external
13316500,2005-05-01,2005,2005,5,2580.322580645161,79990.0,31,0,17060210,17060210,out,external
13316500,2005-06-01,2005,2005,6,1240.3,37209.0,30,0,17060210,17060210,out,external
13316500,2005-07-01,2005,2005,7,403.35483870967744,12504.0,31,0,17060210,17060210,out,external
13316500,2005-08-01,2005,2005,8,184.96774193548387,5734.0,31,0,17060210,17060210,out,external
13316500,2005-09-01,2005,2005,9,153.36666666666667,4601.0,30,0,17060210,17060210,out,external
13316500,2005-10-01,2006,2005,10,170.96774193548387,5300.0,31,0,17060210,17060210,out,external
13316500,2005-11-01,2006,2005,11,219.46666666666667,6584.0,30,0,17060210,17060210,out,external
13316500,2005-12-01,2006,2005,12,353.80645161290323,10968.0,31,0,17060210,17060210,out,external
13316500,2006-01-01,2006,2006,1,543.4516129032259,16847.0,31,0,17060210,17060210,out,external
13316500,2006-02-01,2006,2006,2,328.25,9191.0,28,0,17060210,17060210,out,external
13316500,2006-03-01,2006,2006,3,702.8387096774194,21788.0,31,0,17060210,17060210,out,external
13316500,2006-04-01,2006,2006,4,2339.333333333333,70180.0,30,0,17060210,17060210,out,external
13316500,2006-05-01,2006,2006,5,3531.935483870968,109490.0,31,0,17060210,17060210,out,external
13316500,2006-06-01,2006,2006,6,2674.6666666666665,80240.0,30,0,17060210,17060210,out,external
13316500,2006-07-01,2006,2006,7,491.06451612903226,15223.0,31,0,17060210,17060210,out,external
13316500,2006-08-01,2006,2006,8,229.48387096774192,7114.0,31,0,17060210,17060210,out,external
13316500,2006-09-01,2006,2006,9,193.46666666666667,5804.0,30,0,17060210,17060210,out,external
13316500,2006-10-01,2007,2006,10,170.5806451612903,5288.0,31,0,17060210,17060210,out,external
13316500,2006-11-01,2007,2006,11,324.8,9744.0,30,0,17060210,17060210,out,external
13316500,2006-12-01,2007,2006,12,285.35483870967744,8846.0,31,0,17060210,17060210,out,external
13316500,2007-01-01,2007,2007,1,201.29032258064515,6240.0,31,0,17060210,17060210,out,external
13316500,2007-02-01,2007,2007,2,264.3928571428572,7403.0,28,0,17060210,17060210,out,external
13316500,2007-03-01,2007,2007,3,666.9032258064516,20674.0,31,0,17060210,17060210,out,external
13316500,2007-04-01,2007,2007,4,844.5666666666667,25337.0,30,0,17060210,17060210,out,external
13316500,2007-05-01,2007,2007,5,1929.354838709677,59810.0,31,0,17060210,17060210,out,external
13316500,2007-06-01,2007,2007,6,805.7666666666667,24173.0,30,0,17060210,17060210,out,external
13316500,2007-07-01,2007,2007,7,208.48387096774192,6463.0,31,0,17060210,17060210,out,external
13316500,2007-08-01,2007,2007,8,140.1290322580645,4344.0,31,0,17060210,17060210,out,external
13316500,2007-09-01,2007,2007,9,130.86666666666667,3926.0,30,0,17060210,17060210,out,external
13316500,2007-10-01,2008,2007,10,192.58064516129036,5970.0,31,0,17060210,17060210,out,external
13316500,2007-11-01,2008,2007,11,294.1666666666667,8825.0,30,0,17060210,17060210,out,external
13316500,2007-12-01,2008,2007,12,279.16129032258067,8654.0,31,0,17060210,17060210,out,external
13316500,2008-01-01,2008,2008,1,231.8709677419355,7188.0,31,0,17060210,17060210,out,external
13316500,2008-02-01,2008,2008,2,224.27586206896552,6504.0,29,0,17060210,17060210,out,external
13316500,2008-03-01,2008,2008,3,333.6774193548387,10344.0,31,0,17060210,17060210,out,external
13316500,2008-04-01,2008,2008,4,930.5333333333332,27916.0,30,0,17060210,17060210,out,external
13316500,2008-05-01,2008,2008,5,2994.1935483870966,92820.0,31,0,17060210,17060210,out,external
13316500,2008-06-01,2008,2008,6,3041.6666666666665,91250.0,30,0,17060210,17060210,out,external
13316500,2008-07-01,2008,2008,7,757.5483870967741,23484.0,31,0,17060210,17060210,out,external
13316500,2008-08-01,2008,2008,8,258.93548387096774,8027.0,31,0,17060210,17060210,out,external
13316500,2008-09-01,2008,2008,9,200.76666666666668,6023.0,30,0,17060210,17060210,out,external
13316500,2008-10-01,2009,2008,10,175.70967741935485,5447.0,31,0,17060210,17060210,out,external
13316500,2008-11-01,2009,2008,11,235.33333333333331,7060.0,30,0,17060210,17060210,out,external
13316500,2008-12-01,2009,2008,12,191.0,5921.0,31,0,17060210,17060210,out,external
13316500,2009-01-01,2009,2009,1,211.3548387096774,6552.0,31,0,17060210,17060210,out,external
13316500,2009-02-01,2009,2009,2,194.82142857142856,5455.0,28,0,17060210,17060210,out,external
13316500,2009-03-01,2009,2009,3,498.1935483870968,15444.0,31,0,17060210,17060210,out,external
13316500,2009-04-01,2009,2009,4,951.7666666666668,28553.0,30,0,17060210,17060210,out,external
13316500,2009-05-01,2009,2009,5,2350.6451612903224,72870.0,31,0,17060210,17060210,out,external
13316500,2009-06-01,2009,2009,6,2239.9333333333334,67198.0,30,0,17060210,17060210,out,external
13316500,2009-07-01,2009,2009,7,469.2903225806452,14548.0,31,0,17060210,17060210,out,external
13316500,2009-08-01,2009,2009,8,263.4193548387097,8166.0,31,0,17060210,17060210,out,external
13316500,2009-09-01,2009,2009,9,174.4,5232.0,30,0,17060210,17060210,out,external
13316500,2009-10-01,2010,2009,10,201.4516129032258,6245.0,31,0,17060210,17060210,out,external
13316500,2009-11-01,2010,2009,11,194.83333333333331,5845.0,30,0,17060210,17060210,out,external
13316500,2009-12-01,2010,2009,12,155.2258064516129,4812.0,31,0,17060210,17060210,out,external
13316500,2010-01-01,2010,2010,1,177.80645161290323,5512.0,31,0,17060210,17060210,out,external
13316500,2010-02-01,2010,2010,2,178.25,4991.0,28,0,17060210,17060210,out,external
13316500,2010-03-01,2010,2010,3,409.03225806451616,12680.0,31,0,17060210,17060210,out,external
13316500,2010-04-01,2010,2010,4,942.6333333333332,28279.0,30,0,17060210,17060210,out,external
13316500,2010-05-01,2010,2010,5,1321.8387096774193,40977.0,31,0,17060210,17060210,out,external
13316500,2010-06-01,2010,2010,6,3248.0,97440.0,30,0,17060210,17060210,out,external
13316500,2010-07-01,2010,2010,7,620.5806451612904,19238.0,31,0,17060210,17060210,out,external
13316500,2010-08-01,2010,2010,8,263.48387096774195,8168.0,31,0,17060210,17060210,out,external
13316500,2010-09-01,2010,2010,9,215.9,6477.0,30,0,17060210,17060210,out,external
13316500,2010-10-01,2011,2010,10,192.6451612903226,5972.0,31,0,17060210,17060210,out,external
13316500,2010-11-01,2011,2010,11,244.4333333333333,7333.0,30,0,17060210,17060210,out,external
13316500,2010-12-01,2011,2010,12,281.83870967741933,8737.0,31,0,17060210,17060210,out,external
13316500,2011-01-01,2011,2011,1,300.1290322580645,9304.0,31,0,17060210,17060210,out,external
13316500,2011-02-01,2011,2011,2,275.7857142857143,7722.0,28,0,17060210,17060210,out,external
13316500,2011-03-01,2011,2011,3,640.1935483870968,19846.0,31,0,17060210,17060210,out,external
13316500,2011-04-01,2011,2011,4,1072.7333333333331,32182.0,30,0,17060210,17060210,out,external
13316500,2011-05-01,2011,2011,5,2242.483870967742,69517.0,31,0,17060210,17060210,out,external
13316500,2011-06-01,2011,2011,6,3716.0,111480.0,30,0,17060210,17060210,out,external
13316500,2011-07-01,2011,2011,7,1767.645161290323,54797.0,31,0,17060210,17060210,out,external
13316500,2011-08-01,2011,2011,8,405.1935483870968,12561.0,31,0,17060210,17060210,out,external
13316500,2011-09-01,2011,2011,9,258.96666666666664,7769.0,30,0,17060210,17060210,out,external
13316500,2011-10-01,2012,2011,10,263.96774193548384,8183.0,31,0,17060210,17060210,out,external
13316500,2011-11-01,2012,2011,11,204.9,6147.0,30,0,17060210,17060210,out,external
13316500,2011-12-01,2012,2011,12,188.67741935483872,5849.0,31,0,17060210,17060210,out,external
13316500,2012-01-01,2012,2012,1,242.3548387096774,7513.0,31,0,17060210,17060210,out,external
13316500,2012-02-01,2012,2012,2,191.41379310344828,5551.0,29,0,17060210,17060210,out,external
13316500,2012-03-01,2012,2012,3,1039.6774193548388,32230.0,31,0,17060210,17060210,out,external
13316500,2012-04-01,2012,2012,4,2347.8,70434.0,30,0,17060210,17060210,out,external
13316500,2012-05-01,2012,2012,5,2768.709677419354,85830.0,31,0,17060210,17060210,out,external
13316500,2012-06-01,2012,2012,6,2224.0,66720.0,30,0,17060210,17060210,out,external
13316500,2012-07-01,2012,2012,7,576.1612903225806,17861.0,31,0,17060210,17060210,out,external
13316500,2012-08-01,2012,2012,8,221.6129032258065,6870.0,31,0,17060210,17060210,out,external
13316500,2012-09-01,2012,2012,9,161.56666666666666,4847.0,30,0,17060210,17060210,out,external
13316500,2012-10-01,2013,2012,10,176.0,5456.0,31,0,17060210,17060210,out,external
13316500,2012-11-01,2013,2012,11,307.8666666666667,9236.0,30,0,17060210,17060210,out,external
13316500,2012-12-01,2013,2012,12,869.4516129032259,26953.0,31,0,17060210,17060210,out,external
13316500,2013-01-01,2013,2013,1,297.64516129032256,9227.0,31,0,17060210,17060210,out,external
13316500,2013-02-01,2013,2013,2,313.25,8771.0,28,0,17060210,17060210,out,external
13316500,2013-03-01,2013,2013,3,586.8387096774194,18192.0,31,0,17060210,17060210,out,external
13316500,2013-04-01,2013,2013,4,1100.4666666666667,33014.0,30,0,17060210,17060210,out,external
13316500,2013-05-01,2013,2013,5,2338.8064516129034,72503.0,31,0,17060210,17060210,out,external
13316500,2013-06-01,2013,2013,6,1671.6666666666667,50150.0,30,0,17060210,17060210,out,external
13316500,2013-07-01,2013,2013,7,439.35483870967744,13620.0,31,0,17060210,17060210,out,external
13316500,2013-08-01,2013,2013,8,206.80645161290323,6411.0,31,0,17060210,17060210,out,external
13316500,2013-09-01,2013,2013,9,224.83333333333331,6745.0,30,0,17060210,17060210,out,external
13316500,2013-10-01,2014,2013,10,246.9032258064516,7654.0,31,0,17060210,17060210,out,external
13316500,2013-11-01,2014,2013,11,232.7,6981.0,30,0,17060210,17060210,out,external
13316500,2013-12-01,2014,2013,12,197.32258064516128,6117.0,31,0,17060210,17060210,out,external
13316500,2014-01-01,2014,2014,1,182.1935483870968,5648.0,31,0,17060210,17060210,out,external
13316500,2014-02-01,2014,2014,2,227.32142857142856,6365.0,28,0,17060210,17060210,out,external
13316500,2014-03-01,2014,2014,3,1176.0645161290322,36458.0,31,0,17060210,17060210,out,external
13316500,2014-04-01,2014,2014,4,1099.5666666666666,32987.0,30,0,17060210,17060210,out,external
13316500,2014-05-01,2014,2014,5,2373.548387096774,73580.0,31,0,17060210,17060210,out,external
13316500,2014-06-01,2014,2014,6,1752.4666666666667,52574.0,30,0,17060210,17060210,out,external
13316500,2014-07-01,2014,2014,7,441.03225806451616,13672.0,31,0,17060210,17060210,out,external
13316500,2014-08-01,2014,2014,8,213.51612903225808,6619.0,31,0,17060210,17060210,out,external
13316500,2014-09-01,2014,2014,9,163.26666666666668,4898.0,30,0,17060210,17060210,out,external
13316500,2014-10-01,2015,2014,10,181.3548387096774,5622.0,31,0,17060210,17060210,out,external
13316500,2014-11-01,2015,2014,11,226.26666666666668,6788.0,30,0,17060210,17060210,out,external
13316500,2014-12-01,2015,2014,12,328.3225806451613,10178.0,31,0,17060210,17060210,out,external
13316500,2015-01-01,2015,2015,1,258.0,7998.0,31,0,17060210,17060210,out,external
13316500,2015-02-01,2015,2015,2,837.5714285714286,23452.0,28,0,17060210,17060210,out,external
13316500,2015-03-01,2015,2015,3,791.0322580645161,24522.0,31,0,17060210,17060210,out,external
13316500,2015-04-01,2015,2015,4,862.2333333333333,25867.0,30,0,17060210,17060210,out,external
13316500,2015-05-01,2015,2015,5,1494.516129032258,46330.0,31,0,17060210,17060210,out,external
13316500,2015-06-01,2015,2015,6,571.1666666666666,17135.0,30,0,17060210,17060210,out,external
13316500,2015-07-01,2015,2015,7,196.7741935483871,6100.0,31,0,17060210,17060210,out,external
13316500,2015-08-01,2015,2015,8,130.96774193548387,4060.0,31,0,17060210,17060210,out,external
13316500,2015-09-01,2015,2015,9,133.6,4008.0,30,0,17060210,17060210,out,external
13316500,2015-10-01,2016,2015,10,125.0,3875.0,31,0,17060210,17060210,out,external
13316500,2015-11-01,2016,2015,11,167.6,5028.0,30,0,17060210,17060210,out,external
13316500,2015-12-01,2016,2015,12,288.80645161290323,8953.0,31,0,17060210,17060210,out,external
13316500,2016-01-01,2016,2016,1,219.16129032258064,6794.0,31,0,17060210,17060210,out,external
13316500,2016-02-01,2016,2016,2,370.7931034482759,10753.0,29,0,17060210,17060210,out,external
13316500,2016-03-01,2016,2016,3,1271.0645161290322,39403.0,31,0,17060210,17060210,out,external
13316500,2016-04-01,2016,2016,4,1961.9,58857.0,30,0,17060210,17060210,out,external
13316500,2016-05-01,2016,2016,5,2615.483870967742,81080.0,31,0,17060210,17060210,out,external
13316500,2016-06-01,2016,2016,6,1322.4666666666667,39674.0,30,0,17060210,17060210,out,external
13316500,2016-07-01,2016,2016,7,412.4516129032258,12786.0,31,0,17060210,17060210,out,external
13316500,2016-08-01,2016,2016,8,212.29032258064515,6581.0,31,0,17060210,17060210,out,external
13316500,2016-09-01,2016,2016,9,184.5,5535.0,30,0,17060210,17060210,out,external
13316500,2016-10-01,2017,2016,10,284.35483870967744,8815.0,31,0,17060210,17060210,out,external
13316500,2016-11-01,2017,2016,11,351.93333333333334,10558.0,30,0,17060210,17060210,out,external
13316500,2016-12-01,2017,2016,12,239.9,7197.0,30,0,17060210,17060210,out,external
13316500,2017-01-01,2017,2017,1,215.38709677419357,6677.0,31,0,17060210,17060210,out,external
13316500,2017-02-01,2017,2017,2,795.0357142857143,22261.0,28,0,17060210,17060210,out,external
13316500,2017-03-01,2017,2017,3,2032.8064516129032,63017.0,31,0,17060210,17060210,out,external
13316500,2017-04-01,2017,2017,4,1816.3333333333333,54490.0,30,0,17060210,17060210,out,external
13316500,2017-05-01,2017,2017,5,3116.1290322580644,96600.0,31,0,17060210,17060210,out,external
13316500,2017-06-01,2017,2017,6,2963.333333333333,88900.0,30,0,17060210,17060210,out,external
13316500,2017-07-01,2017,2017,7,587.3548387096774,18208.0,31,0,17060210,17060210,out,external
13316500,2017-08-01,2017,2017,8,263.7741935483871,8177.0,31,0,17060210,17060210,out,external
13316500,2017-09-01,2017,2017,9,220.33333333333331,6610.0,30,0,17060210,17060210,out,external
13316500,2017-10-01,2018,2017,10,229.03225806451613,7100.0,31,0,17060210,17060210,out,external
13316500,2017-11-01,2018,2017,11,348.26666666666665,10448.0,30,0,17060210,17060210,out,external
13316500,2017-12-01,2018,2017,12,260.80645161290323,8085.0,31,0,17060210,17060210,out,external
13316500,2018-01-01,2018,2018,1,274.4516129032258,8508.0,31,0,17060210,17060210,out,external
13316500,2018-02-01,2018,2018,2,306.0,8568.0,28,0,17060210,17060210,out,external
13316500,2018-03-01,2018,2018,3,518.0967741935484,16061.0,31,0,17060210,17060210,out,external
13316500,2018-04-01,2018,2018,4,1305.9333333333334,39178.0,30,0,17060210,17060210,out,external
13316500,2018-05-01,2018,2018,5,2528.3870967741937,78380.0,31,0,17060210,17060210,out,external
13316500,2018-06-01,2018,2018,6,988.9666666666668,29669.0,30,0,17060210,17060210,out,external
13316500,2018-07-01,2018,2018,7,304.2903225806452,9433.0,31,0,17060210,17060210,out,external
13316500,2018-08-01,2018,2018,8,185.48387096774192,5750.0,31,0,17060210,17060210,out,external
13316500,2018-09-01,2018,2018,9,154.36666666666667,4631.0,30,0,17060210,17060210,out,external
13316500,2018-10-01,2019,2018,10,163.09677419354838,5056.0,31,0,17060210,17060210,out,external
13316500,2018-11-01,2019,2018,11,174.56666666666666,5237.0,30,0,17060210,17060210,out,external
